Feature ID,Taxon,Confidence
33e5bd4094027339f0e1fe2174b73b6b,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.998483114
68495d9f69c01f443264d1f6258bccda,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.964034369
59f1db1a8368efc26ac07073637b6625,k__Fungi,1
5c848e0701928efc6f154cc0b74c5d03,k__Fungi,1
cc9de4fbc4206e4f642023fb910c8a20,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.988027642
0c1b9898084c56d2e3f809ffb458487a,k__Fungi,1
5df59f0e716b2c9993bd289602e4d198,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995463205
dcad6d6907263e4cb380efae09fae019,k__Fungi,1
f928a522e04dad25dcad198a19b26f03,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_friedmannii,0.991242267
70d4f51fa8025f2dd04a2900bcf3e940,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996724991
fa0885cded46fbecb05a0c751e9040c9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999889304
4d5e82d5270bc38f46e37c3419113130,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999103887
b8b20b616bcecda655a02b45303c314a,k__Fungi,1
6530b8e64deb3955c1e80be574b9ee49,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997001296
9ea4c7993e5fca69220734a1f71f9629,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999356667
97f630ecfc80c72d94cdd6dd5315d8e8,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.969161762
4ee918e118e9429be630a6e2c3f960f4,k__Fungi,1
6b6a277902a9e939499844dd6badede7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.784028563
b54abb5f38cb03de86894332ba8927b7,k__Fungi,1
ff9b79b17963795531a4f2d239a42968,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.986815908
7aa5d83d51a6b7ae774ea4aa6eea9fb1,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999927353
fa22c834be04a5d51e57399961dd7725,k__Fungi,1
e3abc25e1479216ad2a36666c9967303,k__Fungi,1
563ba0f88b909e3492c5e4c539f0eb3d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.973444572
8b1c7b8805b80f3727f78e32764b8725,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae,0.808777035
7313744cc2c64aa58fd65419475e8e4b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999915973
50c551286527160ffff2f223f8fdf235,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997380194
39de23fbd7eb8fae36b0bf81ea790867,k__Fungi,1
40f4d9e29e803b7dafdd7f0bb7537cef,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_macrocarpus,0.90582936
9ef6d4eb84863a613785b9d672688390,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999167664
cb30552860bd1f1a699edf75b5fa878b,k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_hordei,0.999939207
e84669d5b01a34b6ea97c11db5ae4dfa,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.967704635
fd50350bfe0ef68ff11d169d5e984f19,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996538807
9d1cab507abab9b4bd1db2abc2c0bbe0,k__Fungi;p__Basidiomycota;c__Tremellomycetes,0.716185381
22ed19f41fd9cab97b069081476e3ed7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.977083786
beebaffbd814c04c4cd991d744368293,k__Fungi,1
fbdcd29881be7c7f70d35ce9ed38edea,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.966930969
449ece11537091e5f16e1dcfaf71ae98,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.99579799
c13e588a193f9d7f4c2a9189766d9974,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_similis,0.824829101
e45f7852bc3fd3ebbeb5b133689368c8,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995334985
eb4639f945ef702f546d012f06c98224,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.969897566
513ec60b895f5da53db7ccf67d3f7ad5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.754652993
3477051356f75eb6e365b5e2a029fd01,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997679607
529027f216c1a470ce0e65e30bd1939f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.971068989
0423a1cca5b2d5e91cd1dc2867270c33,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.998751544
0a5149c62237ed44af92b09eecc77c39,k__Fungi,1
a59b2c36f72914c6b3d36093d485ef67,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999910814
4246e7b89c2e9141a6c6e12539fbe37a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.957078379
a22915d23007fd3ebfaf540a102b1af7,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999131556
612df84b270d2337964db2ea13f626c5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.780141427
589344eb5d2a1ebae79efe06add8787f,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996890068
62f698c472214bd783020b14c91e13f6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.727079414
338e1b8aa5bd163bd694149e9d07ec0b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999925341
2b24b19621a5716b4227d15d848cfb9f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.971075203
c7d854bc5923aaa695556b7015abbe43,k__Fungi,1
aadfc24efa303052143e78fab9a4ade2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.97214934
960d99edd461bd5dc7fcdc50b58b3818,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995784366
89119aab4497727baf2317124acd1484,k__Fungi,1
64e33f2b8f3f03858882d5a2ab64ab18,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.979722474
ef7038ef27184a5580f22a47ba761ff1,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.984641871
af2fd3679b6715fbed8cb990a55b29c1,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997379881
047f6bcc714bc87d3526104f37224f38,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.967920779
351dbd7b092c6ec9901a2469ac346180,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.97143887
6c911726642ebac2f3b768872e361936,k__Fungi,1
0899360e4b42d4b13536720b09815e48,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.994886613
18bcf62691bd9357153b3f8710816848,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996283194
2a6fc26577566549f152fe3c4c45aad9,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995563103
825b8d539039bce12c4604a4662ff58b,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999301489
6fbbea2c4af175d276f9d2a519ff0bb6,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999999009
528da8f633d7a0d3b194892ea62c4756,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997328798
3793d4b7605ddfb6c7418f2d23af429d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.966542769
24d038773b25a6c7a8e6e30a0cf144e6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.72458469
4442781efd2579227478aa228bef8074,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999999389
8fe3a480a12bf8e70dd2a027cc67c67d,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.786278616
46a60839db13ec4148cdedff9a030cb0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.976333934
58880a988080ea4ae393ce16473f0e28,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997933
b1adc6f7fbe5164130819129a1ae3114,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999726963
1b4c02ed4079288389b26bd6c14c2eae,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999909419
f8192fae2ad3189e0c29a30216288598,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999834347
e99a39b0d6f34db8b1a86235be8e3b9f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999924484
52a6c1742525537ca4aa19901fd86013,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_mexicanus,0.70062329
f9b9911dc9d60cc7e09400c2c0ac4e2b,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.998519444
11742cc45b8333d054d867ec93bcb389,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998103
13154b8aab6b46879564a735256e45f1,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999031295
e4832520fcb884bd87e371c3483c7b95,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Alpinaria;s__Alpinaria_rhododendri,0.804554331
81ede4c6ea673a4620fbe818f325ed7a,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995282703
5ab4c46506418c042c2be92ed541694e,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996305507
72ddf0f4a495f72e13c626c9949d17c7,k__Fungi,1
f1ed5582c303b624b3a83c75ae8b40df,k__Fungi,1
3af2b175dbbc19fc555f0f4a721d0b74,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996566705
043f08d625edf51bd8bf0ce83f808a11,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999108953
c76d4406d59581b4e6394e8add08c762,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997929
465603be50de88a1bea642cd0b6e7f87,k__Fungi,1
a2381bae5556a823fc6f793cbb9ab490,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999004187
9b409908c2bf84d9ee1ce40518a3da13,k__Fungi;p__Ascomycota,0.761852118
32d4a5519148cd98d8915c5e7cf5fffc,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.994743122
431be75e0caa8d9b4222776ec9351275,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999923002
2b276c08d3ab29b032d05d336377cca5,k__Fungi,1
ddddae35a307cd769f9a96ed4d7d9a8a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.972230886
c8cac7974ef638db3a093ff422159768,k__Fungi,1
d782695a350fa7cd5039d4719b7ca050,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris;s__Comoclathris_spartii,0.947476682
4ce09f0f3792676220b626cade550a89,k__Fungi,1
2c3081d8c18069c08f429003c178a4c7,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.766880483
b23429c8c2eda556e5e1c596b9b75027,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996777998
eeab8d25159ae3b97d579dcb3ea9ea84,k__Fungi,1
80647b495ad2eca215a849e9315a4f23,k__Fungi,1
51cf3422681a70f1040ea331d8bca5d9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.755713871
3fd0061a95aa218ca12b38e0c5ae2160,k__Fungi,1
35d0c2a953b64f614473bafe11e21e3d,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998386
30af76e20b796e652c145b1cee4eb238,k__Fungi;p__Ascomycota,0.753623852
1f94587d2731752948fcd03bac800be5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.99993775
2f24ddea73c9b82b9b7960a42c3c079c,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996264852
01c524f70aa7da16162432daf0336afc,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.99350986
d9c10b8aad817335ecc8274df1873ee7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999997564
2c54793a5ccaac555ea7661c76c3826d,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.99913425
dd2054690ae1a796519b17b1a3606219,k__Fungi,1
b2e9a307f5a032c60c37b8ddf3cc9a7b,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995756961
f7d8f4d8a25617163105ff833859577b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999661729
1b3742f031e008ca2054feafa6275307,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.975328881
7567d0933d3537490082ffc22e4a1c25,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_friedmannii,0.99145194
f7eeb92f71ad0f43d5b3103099b6437c,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998915
7ad9edf3ef618c09b406ceace3134c15,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997047463
ad32db266b6ffeeab4eeed364b69efcb,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.968051273
6239db9ffcf5db291d84bc8e3256c882,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.985303318
636f8b52ebf9a412589b87ad013eed05,k__Fungi,1
7cb8e051dfc266113aab084cb8b53b95,k__Fungi,1
66116a70b58e551f3cd0edaa4642f063,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.99192848
6d405d09b2f8097365df61909907382e,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996717883
878c81fe13b0996e3206349b8d343e6b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999927304
8f20bf40c375bd252424fffe12f24376,k__Fungi,1
f8fcd193ee60ffeb019f4195abe67827,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999152369
46a4478e0ee7327db1c47acb50b154c1,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.99999763
573a64ee1e78129d18111d7b2ec39bdd,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995867213
e81b2ffe912be3a1c52e207d4956a3c5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia,0.885611642
5f20dc8e327f32fff1a2dcf88c73fd45,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999926488
0129580c7f1edb235d6235fe1c0bef89,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995975963
db076866ba34e895534f8f6facd0d66c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.959749936
9120dc3e1f7ec619a4146d94ee2dd8f7,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.99999797
8a7201be8bb1b677bc1b628f874fa13a,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999438907
9a271d85862d534ba292f1b46092394a,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997927
285105b54bc98cb773f36116e5bec886,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.791634977
8204044a926c8d644218205dae7facd3,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997058474
f1fcf2b87c76301d209b3036dde055bd,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999047902
caa51cd3e89abefdfa4947928efe10f2,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996014714
cc6cca092209968245631ec01d4b38db,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.975922471
20c8db6130019c08ba6d7e6def8335b9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999913886
b11140d1576755600dccd99d4831b5d4,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995664158
80cbdc372b496336639bc2b109cc7239,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999656171
814c0b1b750e96bb8a154dee52bc0587,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998271
25070616042f898d2690c7c0335340dc,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideales_fam_Incertae_sedis;g__Selenophoma;s__Selenophoma_mahoniae,0.898183394
9a1f0a3ed6ce0cb1f5bc52bb9b91a182,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.999164354
cda4a0dec0d363886f5021f2e4725927,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995990036
d487ac579678b4deb5bb37720b948bcc,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997997
4326deffe70ca61a8d4278d0ad54f0bd,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Kabatina;s__Kabatina_thujae,0.920359245
7983da75b6e132cd98fb2ed3349c1a02,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.971175689
97e26e3ffc92893f55576a4516727387,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.978091175
be160bb5e93f7df5be30f8c9d5039dbd,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995835862
529236a0203ddbcd8778a7a44ea47ab1,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997867
f00087fca2821438035a4ac7e756898a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.977779074
4fc1e0bc9d83c7575323fed91fbdbec7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.971357809
0a804e187b7f54c4707c74066f5cdbd7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.78339069
